"run";"gen";"nf1";"nf2";"nf3";"nf4";"nf5";"nf6";"tfr";"cm";"mr";"ad";"fnf1";"fnf2";"fnf3";"fnf4";"fnf5";"fnf6";"divm1";"divm2";"divm3";"divm4";"divm5";"divm6";"divf1";"divf2";"divf3";"divf4";"divf5";"divf6";"divt1";"divt2";"divt3";"divt4";"divt5";"divt6"
1;1;29;39;30;48;57;58;2;2;0;0,133712532358795;38;51;36;40;55;72;0,919327731092437;0,921921921921922;0,950166112956811;0,944821347806422;0,94075079149706;0,947747747747748;0,883357041251778;0,924705882352941;0,947619047619047;0,948717948717949;0,932659932659933;0,938967136150235;0,908675799086758;0,923719958202717;0,949691658552418;0,945512255334156;0,936322991464571;0,944273599850899
1;2;29;39;30;48;57;58;2;2;0;0,133712532358795;50;64;33;52;64;76;0,841545893719807;0,917043740573152;0,931623931623932;0,905869324473976;0,944444444444444;0,925854993160055;0,867755102040816;0,900297619047619;0,920454545454546;0,935143288084465;0,941964285714286;0,915789473684211;0,854824561403509;0,909895052473763;0,925423728813559;0,923180291153416;0,940027183146449;0,920864964343225
1;3;29;39;30;48;57;58;2;2;0;0,133712532358795;63;66;26;66;80;75;0,764705882352941;0,899034240561897;0,886868686868687;0,920122887864823;0,930724484399788;0,918384879725086;0,813108038914491;0,86060606060606;0,935384615384615;0,917948717948718;0,937341772151899;0,876036036036036;0,791336748952026;0,884749186398833;0,901810865191147;0,915334302325581;0,932074717810409;0,904256765945872
1;4;29;39;30;48;57;58;2;2;0;0,133712532358795;81;77;31;69;91;84;0,888288288288288;0,843989769820972;0,895798319327731;0,893581780538302;0,929078014184397;0,884488448844885;0,876234567901235;0,866370471633629;0,918279569892473;0,902387041773231;0,921123321123321;0,876362593230063;0,881389578163772;0,854416627302787;0,903030303030303;0,898759253466792;0,929024676850764;0,88084859052601
1;5;29;39;30;48;57;58;2;2;0;0,133712532358795;98;81;34;82;129;100;0,86812585499316;0,849336057201226;0,907692307692308;0,874236874236874;0,909103641456583;0,855313257182416;0,884494003787082;0,819135802469136;0,90017825311943;0,881361035832581;0,911579457364341;0,853737373737374;0,874732715609408;0,835294117647059;0,892090395480226;0,875991396693104;0,909606166601892;0,854979561501301
1;6;29;39;30;48;57;58;2;2;0;0,133712532358795;93;100;45;114;163;117;0,847675152535241;0,826864147088866;0,877667140825036;0,880265339966832;0,904683525362861;0,834263632460283;0,8835904628331;0,815959595959596;0,847474747474747;0,875174662319516;0,908884344467167;0,86737400530504;0,867677046018187;0,820837554880108;0,853364678225096;0,87867599429978;0,905423913247406;0,851700849646759
1;7;29;39;30;48;57;58;2;2;0;0,133712532358795;119;135;53;141;203;145;0,850751951265943;0,821815408085431;0,835038363171355;0,886781609195402;0,894945661549077;0,861621107031144;0,824953710297678;0,827529021558872;0,856313497822932;0,877304964539007;0,911427595961567;0,857471264367816;0,836981778158249;0,824578313253012;0,84365262159599;0,880628143786039;0,902775031309736;0,857804576129058
1;8;29;39;30;48;57;58;2;2;0;0,133712532358795;174;166;43;164;243;157;0,843541732783244;0,823334907888522;0,807792207792208;0,850943927867005;0,893402649981597;0,832214765100671;0,803136004252209;0,800219058050383;0,833887043189369;0,860915756396828;0,906846240179574;0,834394904458599;0,820595267540605;0,810413059609201;0,819418676561534;0,854625710047397;0,900555304828993;0,835229829636773
1;9;29;39;30;48;57;58;2;2;0;0,133712532358795;223;192;52;181;269;170;0,761835812382081;0,77833604255948;0,728248587570621;0,846851680241916;0,899208606644608;0,842250302460008;0,807659677614834;0,792539267015707;0,797134238310709;0,862185389809699;0,905232203295789;0,831952662721893;0,786733986941826;0,784696658529339;0,760135135135135;0,853241949521323;0,901471220855201;0,836990435271853
1;10;29;39;30;48;57;58;2;2;0;0,133712532358795;260;254;69;232;292;192;0,821581087951195;0,759404388714733;0,726574500768049;0,857293161166906;0,885706306400656;0,816109422492401;0,836560736560737;0,78793065886527;0,733589087809037;0,844342439170025;0,890858165042602;0,806119109947644;0,829253097829807;0,775435917016673;0,727619708535739;0,850072428778368;0,887912861922371;0,811147948611687
1;11;29;39;30;48;57;58;2;2;0;0,133712532358795;317;322;72;303;353;235;0,852020695394189;0,792533839513705;0,749579831932773;0,857166460140438;0,883991719855098;0,802032749858837;0,84285029748832;0,79864940693872;0,705399061032864;0,817410880160864;0,890355395312902;0,798763411529369;0,847732606376674;0,79699306894575;0,73297403233709;0,836665080120577;0,886514382191615;0,799344685956897
1;12;29;39;30;48;57;58;2;2;0;0,133712532358795;356;380;97;349;421;289;0,859240264774286;0,778246515040352;0,753761969904241;0,828726028487308;0,88049395830567;0,779237239313285;0,86649786358601;0,793237050409665;0,722723367697595;0,814214669169713;0,888553331071146;0,795054786620531;0,862625642075803;0,786067252381651;0,738905902840329;0,821984514418725;0,884202931204669;0,787647089655895
1;13;29;39;30;48;57;58;2;2;0;0,133712532358795;451;431;129;413;484;317;0,871139756051477;0,795121029538345;0,741949334478317;0,83269712743397;0,881081081081081;0,803968183036911;0,868943089430894;0,789780391733664;0,728682170542636;0,806083828956957;0,871190732850812;0,815617138521743;0,869666453375585;0,792307814966594;0,736501631437083;0,820098847661118;0,877214972158321;0,809693440012063
1;14;29;39;30;48;57;58;2;2;0;0,133712532358795;538;474;147;515;575;371;0,853845967370488;0,782397408207343;0,734991708126036;0,806820320654313;0,869781230444429;0,804588580300155;0,854416315341322;0,793882302566436;0,714192526325599;0,807192777001247;0,878376003635813;0,832301303999417;0,854283476022606;0,789187922257898;0,724085712122359;0,806648331698432;0,873995483443156;0,819161965264938
1;15;29;39;30;48;57;58;2;2;0;0,133712532358795;656;564;171;627;698;444;0,858823373794648;0,767028286955771;0,655417700578991;0,824373552385006;0,875401412973667;0,832500263629653;0,86600726121765;0,793362558734238;0,697007223942209;0,816418769840663;0,879409503685463;0,818121733471621;0,862056948239674;0,781792956660419;0,677210558901334;0,821245789193301;0,878207800402381;0,82772003309546
2;1;23;20;62;64;34;27;2;2;0;0,140030677854588;22;23;64;76;40;29;0,913306451612903;0,947619047619048;0,935515873015873;0,942881500426257;0,89323467230444;0,897727272727273;0,917748917748918;0,932806324110672;0,945436507936508;0,950526315789474;0,937179487179487;0,945812807881773;0,914744933612858;0,927061310782241;0,943159448818898;0,947318007662835;0,917383820998279;0,920676890534109
2;2;23;20;62;64;34;27;2;2;0;0,140030677854588;26;21;81;89;42;32;0,866666666666667;0,899470899470899;0,937062937062937;0,941782178217822;0,935283687943262;0,919028340080972;0,904615384615385;0,942857142857143;0,92716049382716;0,948416751787538;0,933797909407665;0,931451612903226;0,890841813135985;0,909013605442177;0,938062256189794;0,945808966861598;0,929338327091136;0,920724346076459
2;3;23;20;62;64;34;27;2;2;0;0,140030677854588;38;31;90;89;49;32;0,894623655913979;0,884210526315789;0,927927927927928;0,94427790513137;0,917874396135266;0,925641025641026;0,871977240398293;0,898924731182796;0,936079900124844;0,938202247191011;0,891156462585034;0,893145161290323;0,876811594202898;0,890196078431372;0,931579725136693;0,941391941391941;0,902127659574468;0,909233176838811
2;4;23;20;62;64;34;27;2;2;0;0,140030677854588;46;35;106;96;45;40;0,892349726775956;0,887949260042283;0,924408924408924;0,931022765885151;0,907755102040816;0,87816091954023;0,870531400966184;0,909243697478991;0,91895777178796;0,929166666666667;0,902020202020202;0,875641025641026;0,877975665667431;0,896786757546251;0,921180803041102;0,929363940698231;0,901455767077268;0,874120082815735
2;5;23;20;62;64;34;27;2;2;0;0,140030677854588;69;45;120;124;49;54;0,852459016393443;0,892037786774629;0,909372236958444;0,934240362811791;0,845714285714286;0,886585365853658;0,869565217391304;0,893939393939394;0,9296918767507;0,896538158929976;0,872448979591837;0,861635220125786;0,859189665296536;0,884107860011474;0,920224558392334;0,916212176301862;0,856936714079571;0,87525195968645
2;6;23;20;62;64;34;27;2;2;0;0,140030677854588;76;57;149;138;52;73;0,85093896713615;0,905314009661836;0,92394440073433;0,904035378662244;0,849755415793152;0,838827838827839;0,85719298245614;0,885338345864662;0,917286413930709;0,901089601184809;0,855203619909502;0,759512937595129;0,851627137341423;0,891680944222349;0,923211592329239;0,902418659771601;0,847619047619048;0,807272183151279
2;7;23;20;62;64;34;27;2;2;0;0,140030677854588;90;73;152;182;63;90;0,84893751314959;0,859154929577465;0,909640555444821;0,886165116934348;0,88150042625746;0,78045867176302;0,86167290886392;0,87062404870624;0,914430115022656;0,886709975107765;0,868407578084997;0,787765293383271;0,855216748207987;0,863830613830614;0,910542708824917;0,888319088319088;0,876243349525792;0,782405439864003
2;8;23;20;62;64;34;27;2;2;0;0,140030677854588;103;94;180;209;81;90;0,850853548966756;0,870219813309244;0,906666666666667;0,888635094665245;0,868079289131921;0,796078431372549;0,869979059584999;0,884465797300389;0,912290502793296;0,887743835112256;0,871913580246914;0,789013732833958;0,857977548767022;0,877922077922078;0,910814036762951;0,888652021004962;0,870757074901234;0,790607553366174
2;9;23;20;62;64;34;27;2;2;0;0,140030677854588;151;84;205;281;95;95;0,857818459191457;0,8692897141173;0,902977734060628;0,870910777887522;0,832095945174186;0,762374524056767;0,859337748344371;0,855421686746988;0,905499760879962;0,867742755465175;0,883986562150056;0,748488241881299;0,859355937012342;0,865074626865671;0,905471776425014;0,868350168350168;0,860893195918577;0,759498609959518
2;10;23;20;62;64;34;27;2;2;0;0,140030677854588;178;99;229;319;129;123;0,859388857534467;0,838177695320552;0,90746068919371;0,849325170208023;0,881195908733281;0,805929919137466;0,865358979242049;0,866831581117295;0,900635869148855;0,855424774748132;0,882873062015504;0,767293082766893;0,863948116560057;0,852432959031944;0,903925923943587;0,85155182689222;0,878913357174227;0,784723818279323
