"run";"gen";"mr";"ad";"divM1_10";"divM2_10";"divM3_10";"divM4_10";"divM5_10";"divM6_10";"divM10_mean";"divF1_10";"divF2_10";"divF3_10";"divF4_10";"divF5_10";"divF6_10";"divF10_mean";"divT1_10";"divT2_10";"divT3_10";"divT4_10";"divT5_10";"divT6_10";"divT10_mean";"divM1_20";"divM2_20";"divM3_20";"divM4_20";"divM5_20";"divM6_20";"divm20_mean";"divF1_20";"divF2_20";"divF3_20";"divF4_20";"divF5_20";"divF6_20";"divF20_mean";"divT1_20";"divT2_20";"divT3_20";"divT4_20";"divT5_20";"divT6_20";"divT20_mean";"divM1_30";"divM2_30";"divM3_30";"divM4_30";"divM5_30";"divM6_30";"divM30_mean";"divF1_30";"divF2_30";"divF3_30";"divF4_30";"divF5_30";"divF6_30";"divF30_mean";"divT1_30";"divT2_30";"divT3_30";"divT4_30";"divT5_30";"divT6_30";"divT30_mean";"divM1_50";"divM2_50";"divM3_50";"divM4_50";"divM5_50";"divM6_50";"divM50_mean";"divF1_50";"divF2_50";"divF3_50";"divF4_50";"divF5_50";"divF6_50";"divF50_mean";"divT1_50";"divT2_50";"divT3_50";"divT4_50";"divT5_50";"divT6_50";"divT50_mean"
1;15;0;0;1;0,9;1;0,9;0,8;0,9;0,916666666666667;1;1;1;1;1;0,9;0,983333333333333;0,933333333333333;0,911111111111111;0,977777777777778;0,933333333333333;0,955555555555556;0,977777777777778;0,948148148148148;0,977777777777778;0,844444444444444;0,977777777777778;0,955555555555556;0,955555555555556;0,933333333333333;0,940740740740741;0,933333333333333;0,933333333333333;0,777777777777778;0,911111111111111;1;0,933333333333333;0,914814814814815;0,952631578947368;0,921052631578947;0,963157894736842;0,926315789473684;0,931578947368421;0,942105263157895;0,939473684210526;0,933333333333333;0,952380952380952;0,971428571428571;0,904761904761905;0,933333333333333;0,942857142857143;0,93968253968254;0,952380952380952;0,933333333333333;0,952380952380952;0,971428571428571;0,952380952380952;0,942857142857143;0,950793650793651;0,947126436781609;0,942528735632184;0,92183908045977;0,947126436781609;0,951724137931035;0,931034482758621;0,940229885057471;0,93;0,943333333333333;0,943333333333333;0,893333333333333;0,956666666666667;0,926666666666667;0,932222222222222;0,896666666666667;0,94;0,926666666666667;0,953333333333333;0,97;0,923333333333333;0,935;0,923265306122449;0,915102040816327;0,919183673469388;0,937959183673469;0,942040816326531;0,940408163265306;0,929659863945578
2;15;0;0;0,9;0,9;0,9;0,8;0,9;1;0,9;1;1;0,9;1;0,9;0,9;0,95;0,955555555555556;0,977777777777778;0,844444444444444;0,955555555555556;0,955555555555556;0,933333333333333;0,937037037037037;0,911111111111111;0,955555555555556;0,955555555555556;0,933333333333333;0,955555555555556;0,955555555555556;0,944444444444444;0,933333333333333;0,822222222222222;0,911111111111111;0,955555555555556;0,888888888888889;0,955555555555556;0,911111111111111;0,947368421052632;0,91578947368421;0,936842105263158;0,952631578947368;0,957894736842105;0,936842105263158;0,941228070175439;0,933333333333333;0,933333333333333;0,857142857142857;0,961904761904762;0,876190476190476;0,952380952380952;0,919047619047619;0,904761904761905;0,828571428571429;0,961904761904762;0,933333333333333;0,933333333333333;0,971428571428571;0,922222222222222;0,919540229885057;0,942528735632184;0,935632183908046;0,931034482758621;0,931034482758621;0,947126436781609;0,93448275862069;0,96;0,943333333333333;0,913333333333333;0,933333333333333;0,923333333333333;0,916666666666667;0,931666666666667;0,896666666666667;0,946666666666667;0,926666666666667;0,93;0,933333333333333;0,93;0,927222222222222;0,92734693877551;0,947755102040816;0,936326530612245;0,942040816326531;0,933877551020408;0,918367346938776;0,934285714285714
3;15;0;0;1;1;0,9;0,9;0,9;1;0,95;1;1;0,9;0,9;0,9;0,9;0,933333333333333;0,933333333333333;0,844444444444444;0,955555555555556;0,888888888888889;0,8;0,955555555555556;0,896296296296296;0,977777777777778;0,911111111111111;0,911111111111111;0,955555555555556;0,911111111111111;0,933333333333333;0,933333333333333;0,977777777777778;0,911111111111111;0,955555555555556;1;0,933333333333333;0,911111111111111;0,948148148148148;0,963157894736842;0,878947368421053;0,921052631578947;0,926315789473684;0,963157894736842;0,952631578947368;0,934210526315789;0,933333333333333;0,942857142857143;0,923809523809524;0,895238095238095;0,847619047619048;0,942857142857143;0,914285714285714;0,923809523809524;0,923809523809524;0,961904761904762;0,942857142857143;0,895238095238095;0,933333333333333;0,93015873015873;0,908045977011494;0,933333333333333;0,96551724137931;0,942528735632184;0,914942528735632;0,942528735632184;0,93448275862069;0,946666666666667;0,943333333333333;0,903333333333333;0,946666666666667;0,936666666666667;0,956666666666667;0,938888888888889;0,93;0,953333333333333;0,923333333333333;0,946666666666667;0,916666666666667;0,91;0,93;0,938775510204082;0,935510204081633;0,937142857142857;0,924897959183673;0,941224489795918;0,935510204081633;0,935510204081633
4;15;0;0;1;0,9;1;0,9;0,9;0,8;0,916666666666667;0,9;0,8;1;0,7;0,9;0,9;0,866666666666667;0,977777777777778;0,8;0,955555555555556;0,933333333333333;0,888888888888889;0,844444444444444;0,9;0,911111111111111;0,955555555555556;0,933333333333333;0,977777777777778;0,977777777777778;0,844444444444444;0,933333333333333;0,977777777777778;0,911111111111111;0,933333333333333;0,977777777777778;0,955555555555556;0,955555555555556;0,951851851851852;0,921052631578947;0,91578947368421;0,905263157894737;0,942105263157895;0,947368421052632;0,926315789473684;0,926315789473684;0,914285714285714;0,942857142857143;0,942857142857143;0,895238095238095;0,942857142857143;0,876190476190476;0,919047619047619;0,971428571428571;0,904761904761905;0,952380952380952;0,952380952380952;0,923809523809524;0,933333333333333;0,93968253968254;0,924137931034483;0,924137931034483;0,937931034482759;0,928735632183908;0,937931034482759;0,935632183908046;0,931417624521073;0,876666666666667;0,95;0,95;0,97;0,923333333333333;0,946666666666667;0,936111111111111;0,93;0,9;0,943333333333333;0,91;0,926666666666667;0,896666666666667;0,917777777777778;0,92734693877551;0,940408163265306;0,898775510204082;0,928979591836735;0,936326530612245;0,937959183673469;0,928299319727891
5;15;0;0;0,9;0,7;0,9;1;0,9;0,7;0,85;0,7;1;1;0,9;1;1;0,933333333333333;0,844444444444444;0,977777777777778;0,955555555555556;0,955555555555556;0,955555555555556;0,933333333333333;0,937037037037037;0,933333333333333;0,933333333333333;0,955555555555556;0,933333333333333;0,955555555555556;0,977777777777778;0,948148148148148;0,888888888888889;0,911111111111111;0,955555555555556;0,955555555555556;0,911111111111111;0,977777777777778;0,933333333333333;0,91578947368421;0,947368421052632;0,963157894736842;0,957894736842105;0,91578947368421;0,963157894736842;0,943859649122807;0,99047619047619;0,914285714285714;0,961904761904762;0,942857142857143;0,923809523809524;0,961904761904762;0,949206349206349;0,99047619047619;0,961904761904762;0,971428571428571;0,942857142857143;0,952380952380952;0,961904761904762;0,963492063492063;0,937931034482759;0,942528735632184;0,951724137931035;0,954022988505747;0,951724137931035;0,949425287356322;0,947892720306514;0,956666666666667;0,963333333333333;0,953333333333333;0,95;0,95;0,923333333333333;0,949444444444445;0,953333333333333;0,92;0,96;0,92;0,95;0,923333333333333;0,937777777777778;0,938775510204082;0,92;0,943673469387755;0,934693877551021;0,942857142857143;0,940408163265306;0,936734693877551
6;15;0;0;1;0,9;1;1;0,9;0,9;0,95;0,9;0,9;0,9;0,9;1;0,9;0,916666666666667;0,955555555555556;0,911111111111111;0,888888888888889;0,977777777777778;0,955555555555556;0,977777777777778;0,944444444444445;0,911111111111111;0,933333333333333;0,933333333333333;0,955555555555556;0,911111111111111;0,911111111111111;0,925925925925926;0,911111111111111;0,866666666666667;0,955555555555556;0,955555555555556;0,955555555555556;0,977777777777778;0,937037037037037;0,894736842105263;0,931578947368421;0,957894736842105;0,957894736842105;0,936842105263158;0,910526315789474;0,931578947368421;0,952380952380952;0,914285714285714;0,923809523809524;0,961904761904762;0,933333333333333;0,904761904761905;0,931746031746032;0,961904761904762;0,895238095238095;0,971428571428571;0,980952380952381;0,933333333333333;0,942857142857143;0,947619047619048;0,92183908045977;0,937931034482759;0,92183908045977;0,914942528735632;0,928735632183908;0,940229885057471;0,927586206896552;0,94;0,946666666666667;0,89;0,97;0,94;0,936666666666667;0,937222222222222;0,93;0,92;0,92;0,943333333333333;0,943333333333333;0,9;0,926111111111111;0,942040816326531;0,928163265306122;0,92734693877551;0,942857142857143;0,907755102040816;0,942857142857143;0,931836734693878
7;15;0;0;0,9;0,8;1;1;1;0,9;0,933333333333333;0,9;1;1;0,7;0,7;0,8;0,85;0,955555555555556;0,955555555555556;0,933333333333333;0,933333333333333;0,977777777777778;0,933333333333333;0,948148148148148;0,933333333333333;0,911111111111111;0,955555555555556;0,888888888888889;0,911111111111111;0,888888888888889;0,914814814814815;0,755555555555556;0,977777777777778;0,933333333333333;0,911111111111111;0,955555555555556;0,977777777777778;0,918518518518519;0,968421052631579;0,968421052631579;0,952631578947368;0,91578947368421;0,963157894736842;0,905263157894737;0,945614035087719;0,904761904761905;0,904761904761905;0,895238095238095;0,885714285714286;0,923809523809524;0,895238095238095;0,901587301587302;0,933333333333333;0,971428571428571;0,876190476190476;0,914285714285714;0,942857142857143;0,952380952380952;0,931746031746032;0,949425287356322;0,951724137931035;0,931034482758621;0,942528735632184;0,928735632183908;0,954022988505747;0,942911877394636;0,933333333333333;0,883333333333333;0,916666666666667;0,95;0,93;0,94;0,925555555555556;0,926666666666667;0,946666666666667;0,95;0,963333333333333;0,946666666666667;0,943333333333333;0,946111111111111;0,942857142857143;0,947755102040816;0,943673469387755;0,94530612244898;0,943673469387755;0,953469387755102;0,946122448979592
8;15;0;0;1;0,9;1;1;0,9;1;0,966666666666667;0,7;0,9;0,9;0,9;1;0,9;0,883333333333333;0,955555555555556;0,955555555555556;0,888888888888889;0,955555555555556;0,933333333333333;0,911111111111111;0,933333333333333;0,933333333333333;0,888888888888889;0,933333333333333;0,977777777777778;0,955555555555556;0,955555555555556;0,940740740740741;0,822222222222222;0,955555555555556;0,933333333333333;0,933333333333333;0,933333333333333;0,977777777777778;0,925925925925926;0,889473684210526;0,957894736842105;0,957894736842105;0,957894736842105;0,926315789473684;0,947368421052632;0,939473684210526;0,942857142857143;0,923809523809524;0,914285714285714;0,923809523809524;0,952380952380952;0,933333333333333;0,931746031746032;0,971428571428571;0,952380952380952;0,933333333333333;0,961904761904762;0,952380952380952;0,952380952380952;0,953968253968254;0,926436781609195;0,949425287356322;0,942528735632184;0,942528735632184;0,928735632183908;0,949425287356322;0,939846743295019;0,943333333333333;0,963333333333333;0,926666666666667;0,963333333333333;0,936666666666667;0,95;0,947222222222222;0,936666666666667;0,976666666666667;0,936666666666667;0,953333333333333;0,93;0,913333333333333;0,941111111111111;0,925714285714286;0,941224489795918;0,953469387755102;0,951020408163265;0,937142857142857;0,951020408163265;0,943265306122449
9;15;0;0;0,9;1;0,9;0,9;0,9;0,9;0,916666666666667;1;0,9;0,9;0,8;0,9;1;0,916666666666667;0,911111111111111;0,977777777777778;0,977777777777778;0,955555555555556;0,955555555555556;0,911111111111111;0,948148148148148;0,977777777777778;0,955555555555556;0,933333333333333;0,933333333333333;0,955555555555556;0,977777777777778;0,955555555555556;0,955555555555556;0,933333333333333;0,933333333333333;0,844444444444444;0,911111111111111;0,977777777777778;0,925925925925926;0,957894736842105;0,921052631578947;0,957894736842105;0,889473684210526;0,910526315789474;0,952631578947368;0,931578947368421;0,885714285714286;0,942857142857143;0,942857142857143;0,895238095238095;0,971428571428571;0,971428571428571;0,934920634920635;0,895238095238095;0,914285714285714;0,942857142857143;0,961904761904762;0,914285714285714;0,961904761904762;0,931746031746032;0,958620689655172;0,942528735632184;0,928735632183908;0,937931034482759;0,954022988505747;0,947126436781609;0,944827586206897;0,92;0,96;0,88;0,903333333333333;0,943333333333333;0,96;0,927777777777778;0,93;0,926666666666667;0,95;0,933333333333333;0,93;0,93;0,933333333333333;0,934693877551021;0,920816326530612;0,907755102040816;0,934693877551021;0,946938775510204;0,948571428571429;0,932244897959184
10;15;0;0;1;1;1;1;0,9;0,9;0,966666666666667;1;0,9;0,8;1;0,8;0,9;0,9;0,888888888888889;1;0,911111111111111;0,977777777777778;0,955555555555556;0,977777777777778;0,951851851851852;0,866666666666667;0,911111111111111;0,888888888888889;0,888888888888889;0,933333333333333;0,933333333333333;0,903703703703704;0,977777777777778;0,955555555555556;0,933333333333333;0,911111111111111;0,955555555555556;0,911111111111111;0,940740740740741;0,957894736842105;0,942105263157895;0,947368421052632;0,926315789473684;0,910526315789474;0,905263157894737;0,931578947368421;0,971428571428571;0,952380952380952;0,895238095238095;0,885714285714286;0,838095238095238;0,933333333333333;0,912698412698413;0,866666666666667;0,933333333333333;0,933333333333333;0,952380952380952;0,876190476190476;0,942857142857143;0,917460317460317;0,951724137931035;0,926436781609195;0,926436781609195;0,92183908045977;0,933333333333333;0,926436781609195;0,931034482758621;0,886666666666667;0,923333333333333;0,95;0,933333333333333;0,936666666666667;0,93;0,926666666666667;0,913333333333333;0,913333333333333;0,956666666666667;0,913333333333333;0,96;0,936666666666667;0,932222222222222;0,933061224489796;0,926530612244898;0,92734693877551;0,929795918367347;0,928979591836735;0,930612244897959;0,929387755102041
