"run";"gen";"mr";"ad";"divM1_10";"divM2_10";"divM3_10";"divM4_10";"divM5_10";"divM6_10";"divM10_mean";"divF1_10";"divF2_10";"divF3_10";"divF4_10";"divF5_10";"divF6_10";"divF10_mean";"divT1_10";"divT2_10";"divT3_10";"divT4_10";"divT5_10";"divT6_10";"divT10_mean";"divM1_20";"divM2_20";"divM3_20";"divM4_20";"divM5_20";"divM6_20";"divm20_mean";"divF1_20";"divF2_20";"divF3_20";"divF4_20";"divF5_20";"divF6_20";"divF20_mean";"divT1_20";"divT2_20";"divT3_20";"divT4_20";"divT5_20";"divT6_20";"divT20_mean";"divM1_30";"divM2_30";"divM3_30";"divM4_30";"divM5_30";"divM6_30";"divM30_mean";"divF1_30";"divF2_30";"divF3_30";"divF4_30";"divF5_30";"divF6_30";"divF30_mean";"divT1_30";"divT2_30";"divT3_30";"divT4_30";"divT5_30";"divT6_30";"divT30_mean";"divM1_50";"divM2_50";"divM3_50";"divM4_50";"divM5_50";"divM6_50";"divM50_mean";"divF1_50";"divF2_50";"divF3_50";"divF4_50";"divF5_50";"divF6_50";"divF50_mean";"divT1_50";"divT2_50";"divT3_50";"divT4_50";"divT5_50";"divT6_50";"divT50_mean"
1;15;0;0;1;0,9;1;1;1;1;0,983333333333333;0,9;0,9;0,9;1;0,9;0,9;0,916666666666667;0,933333333333333;0,977777777777778;0,844444444444444;0,911111111111111;0,977777777777778;0,933333333333333;0,92962962962963;0,888888888888889;0,888888888888889;0,933333333333333;0,911111111111111;0,977777777777778;0,955555555555556;0,925925925925926;0,955555555555556;0,911111111111111;0,955555555555556;0,888888888888889;0,955555555555556;0,955555555555556;0,937037037037037;0,952631578947368;0,952631578947368;0,910526315789474;0,936842105263158;0,931578947368421;0,884210526315789;0,928070175438596;0,942857142857143;0,952380952380952;0,961904761904762;0,933333333333333;0,923809523809524;0,942857142857143;0,942857142857143;0,914285714285714;0,971428571428571;0,99047619047619;0,952380952380952;0,952380952380952;0,933333333333333;0,952380952380952;0,940229885057471;0,951724137931035;0,958620689655172;0,935632183908046;0,917241379310345;0,951724137931035;0,942528735632184;0,94;0,956666666666667;0,93;0,893333333333333;0,953333333333333;0,92;0,932222222222222;0,97;0,916666666666667;0,94;0,96;0,953333333333333;0,946666666666667;0,947777777777778;0,943673469387755;0,939591836734694;0,946938775510204;0,942857142857143;0,928979591836735;0,94530612244898;0,941224489795918
2;15;0;0;0,9;0,9;1;0,9;0,9;1;0,933333333333333;0,9;0,8;0,6;1;1;0,9;0,866666666666667;0,977777777777778;0,955555555555556;0,955555555555556;0,977777777777778;0,911111111111111;0,933333333333333;0,951851851851852;0,977777777777778;0,933333333333333;0,977777777777778;0,955555555555556;0,933333333333333;0,933333333333333;0,951851851851852;0,866666666666667;0,977777777777778;0,977777777777778;0,933333333333333;0,933333333333333;0,955555555555556;0,940740740740741;0,936842105263158;0,952631578947368;0,957894736842105;0,894736842105263;0,936842105263158;0,910526315789474;0,931578947368421;0,961904761904762;0,961904761904762;0,942857142857143;0,961904761904762;0,923809523809524;0,980952380952381;0,955555555555555;0,961904761904762;0,980952380952381;0,933333333333333;0,952380952380952;0,971428571428571;0,923809523809524;0,953968253968254;0,958620689655172;0,951724137931035;0,919540229885057;0,951724137931035;0,95632183908046;0,933333333333333;0,945210727969349;0,953333333333333;0,936666666666667;0,943333333333333;0,956666666666667;0,956666666666667;0,936666666666667;0,947222222222222;0,936666666666667;0,953333333333333;0,953333333333333;0,936666666666667;0,97;0,953333333333333;0,950555555555556;0,921632653061225;0,929795918367347;0,943673469387755;0,947755102040816;0,944489795918367;0,928163265306122;0,935918367346939
3;15;0;0;1;0,7;0,9;0,9;1;1;0,916666666666667;1;0,8;0,9;1;0,7;0,9;0,883333333333333;0,955555555555556;0,955555555555556;0,977777777777778;1;0,977777777777778;0,911111111111111;0,962962962962963;0,955555555555556;0,955555555555556;0,955555555555556;0,911111111111111;0,866666666666667;0,888888888888889;0,922222222222222;0,977777777777778;0,911111111111111;0,866666666666667;0,911111111111111;0,955555555555556;0,977777777777778;0,933333333333333;0,942105263157895;0,957894736842105;0,957894736842105;0,921052631578947;0,952631578947368;0,921052631578947;0,942105263157895;0,952380952380952;0,971428571428571;0,895238095238095;0,847619047619048;0,952380952380952;0,933333333333333;0,925396825396825;0,942857142857143;0,923809523809524;0,885714285714286;0,885714285714286;0,942857142857143;0,980952380952381;0,926984126984127;0,92183908045977;0,924137931034483;0,91264367816092;0,926436781609195;0,937931034482759;0,926436781609195;0,924904214559387;0,92;0,956666666666667;0,883333333333333;0,903333333333333;0,943333333333333;0,893333333333333;0,916666666666667;0,943333333333333;0,96;0,906666666666667;0,916666666666667;0,93;0,933333333333333;0,931666666666667;0,928979591836735;0,933877551020408;0,936326530612245;0,948571428571429;0,940408163265306;0,90530612244898;0,932244897959184
4;15;0;0;1;1;1;1;1;0,9;0,983333333333333;1;0,9;0,7;1;0,9;0,8;0,883333333333333;0,955555555555556;0,888888888888889;0,888888888888889;0,955555555555556;0,933333333333333;0,911111111111111;0,922222222222222;0,911111111111111;0,933333333333333;0,866666666666667;0,933333333333333;0,977777777777778;1;0,937037037037037;0,955555555555556;0,955555555555556;0,866666666666667;0,911111111111111;0,977777777777778;0,844444444444444;0,918518518518519;0,942105263157895;0,942105263157895;0,873684210526316;0,957894736842105;0,936842105263158;0,926315789473684;0,929824561403509;0,942857142857143;0,942857142857143;0,923809523809524;0,923809523809524;0,885714285714286;0,961904761904762;0,93015873015873;0,933333333333333;0,885714285714286;0,952380952380952;0,952380952380952;0,952380952380952;0,904761904761905;0,93015873015873;0,933333333333333;0,933333333333333;0,91264367816092;0,914942528735632;0,935632183908046;0,917241379310345;0,924521072796935;0,926666666666667;0,936666666666667;0,893333333333333;0,953333333333333;0,926666666666667;0,936666666666667;0,928888888888889;0,953333333333333;0,903333333333333;0,926666666666667;0,933333333333333;0,93;0,926666666666667;0,928888888888889;0,918367346938776;0,922448979591837;0,930612244897959;0,936326530612245;0,926530612244898;0,924897959183673;0,926530612244898
5;15;0;0;0,9;1;1;0,9;0,7;0,9;0,9;0,9;0,8;1;1;1;0,9;0,933333333333333;0,955555555555556;0,866666666666667;0,911111111111111;0,933333333333333;0,933333333333333;0,911111111111111;0,918518518518519;0,933333333333333;0,866666666666667;0,955555555555556;0,955555555555556;0,822222222222222;0,955555555555556;0,914814814814815;0,933333333333333;0,888888888888889;0,933333333333333;0,955555555555556;0,933333333333333;0,844444444444444;0,914814814814815;0,947368421052632;0,910526315789474;0,931578947368421;0,926315789473684;0,957894736842105;0,963157894736842;0,939473684210526;0,942857142857143;0,914285714285714;0,895238095238095;0,942857142857143;0,904761904761905;0,933333333333333;0,922222222222222;0,933333333333333;0,971428571428571;0,933333333333333;0,923809523809524;0,914285714285714;0,942857142857143;0,936507936507936;0,944827586206897;0,933333333333333;0,928735632183908;0,942528735632184;0,942528735632184;0,92183908045977;0,935632183908046;0,94;0,926666666666667;0,933333333333333;0,943333333333333;0,93;0,92;0,932222222222222;0,953333333333333;0,936666666666667;0,936666666666667;0,936666666666667;0,943333333333333;0,933333333333333;0,94;0,940408163265306;0,940408163265306;0,933061224489796;0,933061224489796;0,924081632653061;0,897959183673469;0,928163265306122
6;15;0;0;0,9;1;0,9;1;0,6;0,7;0,85;0,7;0,9;1;1;0,7;0,9;0,866666666666667;0,955555555555556;0,977777777777778;0,955555555555556;0,733333333333333;0,977777777777778;0,933333333333333;0,922222222222222;0,955555555555556;0,933333333333333;0,911111111111111;0,955555555555556;0,888888888888889;0,977777777777778;0,937037037037037;0,933333333333333;0,911111111111111;0,933333333333333;0,8;0,955555555555556;0,955555555555556;0,914814814814815;0,894736842105263;0,931578947368421;0,931578947368421;0,910526315789474;0,905263157894737;0,9;0,912280701754386;0,914285714285714;0,933333333333333;0,923809523809524;0,914285714285714;0,914285714285714;0,933333333333333;0,922222222222222;0,923809523809524;0,876190476190476;0,904761904761905;0,885714285714286;0,923809523809524;0,933333333333333;0,907936507936508;0,935632183908046;0,889655172413793;0,926436781609195;0,937931034482759;0,937931034482759;0,924137931034483;0,925287356321839;0,946666666666667;0,916666666666667;0,94;0,94;0,9;0,83;0,912222222222222;0,9;0,93;0,933333333333333;0,936666666666667;0,926666666666667;0,886666666666667;0,918888888888889;0,928979591836735;0,921632653061225;0,911836734693877;0,933877551020408;0,932244897959184;0,916734693877551;0,92421768707483
7;15;0;0;1;0,9;1;1;1;0,9;0,966666666666667;0,7;1;1;1;1;0,9;0,933333333333333;0,955555555555556;0,977777777777778;0,955555555555556;0,977777777777778;0,955555555555556;0,911111111111111;0,955555555555556;0,977777777777778;0,977777777777778;0,955555555555556;0,955555555555556;0,977777777777778;0,933333333333333;0,962962962962963;0,955555555555556;0,911111111111111;0,933333333333333;0,977777777777778;0,977777777777778;0,955555555555556;0,951851851851852;0,905263157894737;0,963157894736842;0,936842105263158;0,963157894736842;0,963157894736842;0,952631578947368;0,947368421052632;0,942857142857143;0,99047619047619;0,904761904761905;0,942857142857143;0,885714285714286;0,942857142857143;0,934920634920635;0,952380952380952;0,914285714285714;0,952380952380952;0,952380952380952;0,895238095238095;0,961904761904762;0,938095238095238;0,944827586206897;0,935632183908046;0,940229885057471;0,931034482758621;0,926436781609195;0,963218390804598;0,940229885057471;0,916666666666667;0,96;0,953333333333333;0,926666666666667;0,946666666666667;0,913333333333333;0,936111111111111;0,933333333333333;0,95;0,94;0,94;0,96;0,953333333333333;0,946111111111111;0,943673469387755;0,928979591836735;0,944489795918367;0,917551020408163;0,94530612244898;0,930612244897959;0,935102040816327
8;15;0;0;0,9;1;1;0,9;1;1;0,966666666666667;0,9;1;1;0,9;0,9;1;0,95;0,955555555555556;0,888888888888889;0,844444444444444;0,977777777777778;0,955555555555556;0,933333333333333;0,925925925925926;0,977777777777778;0,977777777777778;0,933333333333333;0,888888888888889;0,911111111111111;0,933333333333333;0,937037037037037;0,955555555555556;0,888888888888889;0,866666666666667;0,955555555555556;0,977777777777778;0,977777777777778;0,937037037037037;0,952631578947368;0,926315789473684;0,936842105263158;0,968421052631579;0,942105263157895;0,936842105263158;0,943859649122807;0,952380952380952;0,838095238095238;0,942857142857143;0,961904761904762;0,952380952380952;0,961904761904762;0,934920634920635;0,961904761904762;0,904761904761905;0,952380952380952;0,942857142857143;0,942857142857143;0,952380952380952;0,942857142857143;0,928735632183908;0,91264367816092;0,935632183908046;0,937931034482759;0,947126436781609;0,954022988505747;0,936015325670498;0,953333333333333;0,946666666666667;0,95;0,933333333333333;0,95;0,96;0,948888888888889;0,936666666666667;0,94;0,95;0,94;0,936666666666667;0,963333333333333;0,944444444444445;0,951020408163265;0,954285714285714;0,939591836734694;0,94530612244898;0,950204081632653;0,942857142857143;0,947210884353741
9;15;0;0;0,9;1;0,9;0,9;0,9;1;0,933333333333333;1;0,9;1;1;1;1;0,983333333333333;0,955555555555556;0,844444444444444;0,933333333333333;0,866666666666667;0,911111111111111;0,933333333333333;0,907407407407407;0,955555555555556;0,955555555555556;0,955555555555556;0,977777777777778;0,933333333333333;0,955555555555556;0,955555555555556;0,888888888888889;0,977777777777778;0,955555555555556;0,977777777777778;0,977777777777778;0,911111111111111;0,948148148148148;0,910526315789474;0,952631578947368;0,926315789473684;0,905263157894737;0,884210526315789;0,963157894736842;0,923684210526316;0,933333333333333;0,961904761904762;0,876190476190476;0,933333333333333;0,904761904761905;0,961904761904762;0,928571428571429;0,933333333333333;0,952380952380952;0,952380952380952;0,914285714285714;0,923809523809524;0,961904761904762;0,93968253968254;0,933333333333333;0,944827586206897;0,903448275862069;0,935632183908046;0,914942528735632;0,951724137931035;0,930651340996169;0,95;0,896666666666667;0,916666666666667;0,916666666666667;0,936666666666667;0,94;0,926111111111111;0,943333333333333;0,913333333333333;0,916666666666667;0,95;0,93;0,906666666666667;0,926666666666667;0,928163265306122;0,943673469387755;0,937142857142857;0,936326530612245;0,921632653061225;0,948571428571429;0,935918367346939
10;15;0;0;1;0,9;0,9;1;1;1;0,966666666666667;0,9;0,9;1;1;1;1;0,966666666666667;1;0,977777777777778;0,955555555555556;0,977777777777778;0,911111111111111;0,955555555555556;0,962962962962963;0,977777777777778;0,955555555555556;0,911111111111111;0,911111111111111;0,955555555555556;1;0,951851851851852;0,866666666666667;0,955555555555556;0,977777777777778;0,977777777777778;0,955555555555556;0,955555555555556;0,948148148148148;0,905263157894737;0,952631578947368;0,91578947368421;0,957894736842105;0,926315789473684;0,894736842105263;0,925438596491228;0,952380952380952;0,952380952380952;0,923809523809524;0,923809523809524;0,980952380952381;0,961904761904762;0,949206349206349;0,971428571428571;0,933333333333333;0,933333333333333;0,942857142857143;0,952380952380952;0,923809523809524;0,942857142857143;0,949425287356322;0,933333333333333;0,95632183908046;0,949425287356322;0,926436781609195;0,949425287356322;0,944061302681992;0,94;0,933333333333333;0,95;0,93;0,95;0,94;0,940555555555556;0,946666666666667;0,933333333333333;0,926666666666667;0,926666666666667;0,926666666666667;0,94;0,933333333333333;0,944489795918367;0,942857142857143;0,936326530612245;0,950204081632653;0,928163265306122;0,938775510204082;0,940136054421769
